FECHA_CORTE,UUID,PERIODO_INGRESANTE,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_ADMISION,ESCUELA,SEXO
20260527,$2b$12$KT86CpdQdp8AdezPva8z6OI/1T6EzHJYa9aZScVoSLBVjGaCjCq7i,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",MASCULINO
20260527,$2b$12$gmcMpv6hIhWSXUl2.xzK7uth9/Br8Z2Y5UhqOiLTc/9EbJ15L22n.,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",FEMENINO
20260527,$2b$12$bW.lye8uzKce0uky92auFe8EMTCBO.UBgvEJ1OvrxHJqNlgztvCAq,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",MASCULINO
20260527,$2b$12$GX5EQ7wllcfJwsz9x2slcOxUKng3BLHO/EPvMJbs3GsFYbx.otgum,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",MASCULINO
20260527,$2b$12$x3hCrSqkLRsrOEIp92bxPeFQ57OTRWejstSILZ2VKa7YFRpgP.IGq,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",FEMENINO
20260527,$2b$12$.3sB8PV3zqdXKH2EOEpJV.QguafOMXsFL8R.YrESVErgvnTdCut.W,2025-2,JUNIN,HUANCAYO,PILCOMAYO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",FEMENINO
20260527,$2b$12$9ecG3vD2PdHgSsJKCyHULOeiJ5vv.06n7U4Xi.qWticGn1nwJFTmG,2025-2,JUNIN,CHUPACA,CHUPACA,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",FEMENINO
20260527,$2b$12$2utZaAzrEzUeNJ4.2sPs9ek2mxJek4cxcYXdMTcbbUXC5TkJCd8cW,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",FEMENINO
20260527,$2b$12$/h7/geYfxMotHgn6iIfNGuxkw8BSD1LNkVs22PqlzLMuOixwZBEUi,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",MASCULINO
20260527,$2b$12$Al0MXioarz/tP1.nGp5MK.m361S46SNE9OmNCTzYa67Y1mdLNyvXS,2025-2,JUNIN,JAUJA,ACOLLA,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",MASCULINO
20260527,$2b$12$epWdhSM4kg0LpwEhx/RJ1e2Il8TKuboItb8JghIiK3pgpYd5GD7qi,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",FEMENINO
20260527,$2b$12$R6AVFtSmgcLFst1IJDR40epbMRiqrzCc6R6ZE0hPp6/hJtFakeIP2,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",FEMENINO
20260527,$2b$12$vsKPrn5NSRduMngi5uG95el3jHtfHxztd8BkAh7VrgrIXzOo0ekyy,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",FEMENINO
20260527,$2b$12$8BqXOElOU/kqvdvQbSILfe/ofUEPfun56i5xGNg03ZiLZa/Y/o7YC,2025-2,JUNIN,JAUJA,SAUSA,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",FEMENINO
20260527,$2b$12$c3XPH0MMr3jy.U.osFf/5uy6zidvI3GhD7KkeTeBI2AapWcfQndwG,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",FEMENINO
20260527,$2b$12$jibuYd.8HmNnbBgAtgO/5OyhveRbcMMNX3HJ9O05ntTdg68jHpUK.,2025-2,JUNIN,CHUPACA,HUAMANCACA CHICO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",MASCULINO
20260527,$2b$12$lH3mwRrIHXAXFm1IPSZy0.unpczC0k8L4rmYVCKaVUOhJc4JKBsoG,2025-2,JUNIN,JUNIN,CARHUAMAYO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: LENGUAS, LITERATURA Y COMUNICACIÓN",MASCULINO
20260527,$2b$12$noJ.oYwNYu/Sg0ih1Pq2dO1z/4z2Uf1O6q8AdLZsBiDPhex/tPuz6,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$qyy5Ky8LFfz6rOH9w6VDcuo2BuirSeiuqzVww6LhGimUeCmQZLiqq,2025-2,PASCO,OXAPAMPA,VILLA RICA,CEPRE ADMISION,ENFERMERÍA,FEMENINO
20260527,$2b$12$WlCSte2WfuFC9c9E4TZfj.SWNlj0en0FQfvTD0YlEWOJTpjKSinLu,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$/39FcJmg/ItevYT8eTDNTeFiUBZz7wTxffRfYBk5c2lfEYxD851HG,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$tvNooK8qe0Ko6HBs39qn4uAJbYY8IwCpRIpCoDnAFluGuhiFHVmFW,2025-2,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$10xsw0IOZSZKDt3F8kLTg.1Z4a6AxEOdZi6t1m.7SKOBHtBgJg6F2,2025-2,JUNIN,CHUPACA,CHONGOS BAJO,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$lNqcyUs6.N7L93JaGvMpFOwvRaxuXNDu4IuNWVzdV77ugiVHwfgXi,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$ovALXFv.CNP8Cr3Zw6Hw/.zolQWeEHLKkBRLI/EM8bbjPa7yRA9ji,2025-2,LIMA,LIMA,CARABAYLLO,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$wWhNhwekUg.QNJlP.eOHcO7fsORU78Iq7.qY/Orw31LWmwKPnQwUW,2025-2,JUNIN,JAUJA,HUARIPAMPA,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$1M9fibfpcEh0kXsP0P7PPO02vQskuvUNa9SHmIaXHPIkgOp6ypJY6,2025-2,JUNIN,HUANCAYO,QUILCAS,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$ilgR7Pe2M5WGsfjsA3qfWu5Au6cLFArLiZRiOnW0F5ytrNXTNdCE6,2025-2,JUNIN,CHUPACA,YANACANCHA,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$mbn/i5dMzsDZgpc1qTn8B.ihHaNxbXLkT6Kzk3YJigJgbSVOObymi,2025-2,PASCO,PASCO,HUARIACA,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$AQ2YlFNN5FdtXtCol6ovmuVGvPB.XsTlms1eZ325feYZEc3iRUqt2,2025-2,JUNIN,HUANCAYO,CARHUACALLANGA,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$HJ2YNeJbmhKv7bZ1yR0JHejKpykBkKwL4Xpj.kCALD3g7VPTTbNNS,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$KMTnWzpS9qqpBueOWFJd3OlUto4Ddn04Hpz/IadPXq2bl.1DXuLXa,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$4S9NdI3TFqVr2G/gIOGloe6wUGAQCnoN2dfXVIMZbFoC.pbe7nzBO,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$m8MJdG29tvpHXxVEECLUS.7tMdacrccgIRCJFAFSUCprCPmHkuZDC,2025-2,JUNIN,HUANCAYO,SAN AGUSTIN,CEPRE ADMISION,ENFERMERÍA,FEMENINO
20260527,$2b$12$Ri3CUqK2igqCK437x3HbOeOdtrHPt8pfheOykYY6Ysiv8iEYqN/P.,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$5t13D/w/QhgoMlNQaGL0g.E53hgNutx3ZjvqSh7sBXI2D4jz1lTn2,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,ENFERMERÍA,FEMENINO
20260527,$2b$12$ZfopabL3pA7apat62hPY9.PYs1G9wYp.8qdQpeUDTnA7YrsowzEDy,2025-2,JUNIN,HUANCAYO,SAN AGUSTIN,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$WlPIrtoze2cGhvbVduoJQu/1lNLIryzhPi1/CwyvdvKXpqq5HCZjK,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$SzSf6GfHcF9z4Kni66WMQOO4I4ieNKuSxTwJA6yDuqI9vKAFdgzsa,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$Sz6/bL1acKz74uSw7eiX3OLElRNifP8N4dAse46fDaQNJuUfP3lB6,2025-2,JUNIN,HUANCAYO,HUANCAYO,CEPRE ADMISION,ENFERMERÍA,FEMENINO
20260527,$2b$12$8cSoX3D82jWv4oDaIG1A..YTEKiIeCzpvHYxGSPoWB7iNoPEFxkC2,2025-2,LIMA,LIMA,EL AGUSTINO,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$45aalQf1gViYbF0tf3zPA.OM6Em2BH7N0l5.UffxVn8xWTZttJv2.,2025-2,JUNIN,JAUJA,EL MANTARO,HIJO DE COMUNEROS,ENFERMERÍA,FEMENINO
20260527,$2b$12$C8DeumjahWaDdTiqcCxGEuBDxFxd7nSyO8XdE3Eg0QBGVP4hYZDgy,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,ENFERMERÍA,FEMENINO
20260527,$2b$12$ky9zfG5DyIexXvXRaMoYD.xhhjG8bPGFp42e8.98hY7QQFTUbpDkW,2025-2,JUNIN,HUANCAYO,PILCOMAYO,NORMAL ORDINARIO,INGENIERÍA DE MINAS,FEMENINO
20260527,$2b$12$NkypsK1WTTKa3AcQHKexjupiMbN12Caaqjm0inztsNpMtVCINu..m,2025-2,JUNIN,HUANCAYO,SICAYA,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$mZ6lJF8AxQ0mW6eoFd2WdOcANi56zoz8.ER85Ju8iLHK0B39DhFla,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,ENFERMERÍA,MASCULINO
20260527,$2b$12$wUZgpc90GHkJvpauQp393uFKjN8mP.val8m7RTfht7mENpxKIebqm,2025-2,JUNIN,CHANCHAMAYO,SAN RAMON,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$FAZGVg11bB9FvWFcYJdLjOXboBub1K7WC77klFtP9HvYoB6GkFKyu,2025-2,JUNIN,HUANCAYO,HUAYUCACHI,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$VesuirNrKblBoduPxWZsKeeYprqvGD4dXKnJMJlDEmbMQt684puKW,2025-2,JUNIN,HUANCAYO,EL TAMBO,PERSONA CON DISCAPACIDAD,ENFERMERÍA,MASCULINO
20260527,$2b$12$vd6B2R.7xAjM60TA3NBhWeJYNQhZtiBPatta.9m94dj.ucgcl6Pti,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$Uqd6bJoHQe6b0G0mPD89F.jjzTdsL3/nCHapZiYa/Erv8mzc0NgEy,2025-2,HUANCAVELICA,HUANCAVELICA,ASCENSION,NORMAL ORDINARIO,ENFERMERÍA,FEMENINO
20260527,$2b$12$MmhcTRN9uPCckFNG3tlR3e2FkPfA3FzFBo8g1nyYaI4l1jpCE21hC,2025-2,JUNIN,CHUPACA,CHUPACA,PRIMEROS PUESTOS,ENFERMERÍA,FEMENINO
20260527,$2b$12$Yd.v4mw8s529GPsgmI397ubM6S6PB93.3ptcr0Cg9mX5t5ASmwq2K,2025-2,JUNIN,HUANCAYO,HUANCAYO,AFECTADOS POR LA VIOLENCIA SOCIAL,ENFERMERÍA,FEMENINO
20260527,$2b$12$J48qpiSDLA7IPQGG/MdGuuOrcDJmDbv/crRWQqEsNGkMdNfGuEAfO,2025-2,JUNIN,HUANCAYO,HUASICANCHA,HIJO DE COMUNEROS,ENFERMERÍA,FEMENINO
20260527,$2b$12$6JOZ1VmWU8becdvqZMOt2OTin26qaTWGXIHCp7RegD2TtNLyuaY7.,2025-2,JUNIN,TARMA,TARMA,CEPRE ADMISION,INGENIERÍA AGROINDUSTRIAL,FEMENINO
20260527,$2b$12$Z0fSOuW.dPyJXeZGCvanI.RqCgxhXJBpTNXKqSZfhxjvgqytOIJrO,2025-2,AYACUCHO,HUAMANGA,AYACUCHO,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$J1H2XVJCkOoJklAZke88leoTMY4gUB1FHL8ixD8vdOfjUwXoP.e76,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$WKCvKU5S1u0mIr0Keu/6ney2C/hso0RY8FViyyC.4GMkuY1GMgKsu,2025-2,PASCO,OXAPAMPA,OXAPAMPA,PRIMEROS PUESTOS,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$ubxzJUcxtXqLTXZHzjcsL.y4aYdE0KoGhAnG2LUvgpV/qmTxwHdZ6,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$33In2Ws0YS01VIgJGp3K2ORxyaH1r0INcN/WnEl4R3fzk9qyrsv5u,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$15.DCtxRz75Y96lHU1WxNeBbvjXLQIH4t9yNn4j9ofQvQFZCx4an6,2025-2,JUNIN,CHUPACA,CHUPACA,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$.TreeFV87r7gA6SwzgeD3u1inHIDaWGOy0fGZ97vbgbzQj32IQ2dC,2025-2,JUNIN,HUANCAYO,HUAYUCACHI,TRASLADO INTERNO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$Z1NQGlg48VM0CP12YzDX0ubGCQitZxZljNgHnuPMHI1ONaZXkV7w6,2025-2,JUNIN,HUANCAYO,PILCOMAYO,CEPRE ADMISION,INGENIERÍA CIVIL,FEMENINO
20260527,$2b$12$zTNMG6grFaLjKVJ2tEruUOAE5iYvJmfogV/EbBj89kh87CWu0aiWi,2025-2,PASCO,OXAPAMPA,OXAPAMPA,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$hx5HMj9g02iGc6RyTClUZ.ciqi5a3AJ84iJlXh07KthImfM.KbdOa,2025-2,JUNIN,TARMA,TARMA,CEPRE ADMISION,ADMINISTRACIÓN DE EMPRESAS,FEMENINO
20260527,$2b$12$cD3ugPwJR2O7AUtbSwENhuiWk4VcnBZiWPnkrcb2b5h3crEv.YJGe,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$.fFMqYq.JZCunbtB9AyuteEG4ak/JM3lR0decOYw/VpAbOcXkkZEW,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$cmE/Cbw5NQbUzQvp5uO/OObYeZblhMRJ.udhiVIyuVXQPxIejKFg.,2025-2,HUANCAVELICA,CHURCAMPA,LOCROJA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$ddTwr.dYWomYfDnqFbkDZeHDrA5HZcQLwALXYr3ypJdAmtHwsdOZC,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,INGENIERÍA CIVIL,FEMENINO
20260527,$2b$12$SY3YxB7tJb7.8KBpTufzjeYjK8nSYG/n1LRtIMI8Zi17Ter2oszqO,2025-2,JUNIN,CONCEPCION,COCHAS,AFECTADOS POR LA VIOLENCIA SOCIAL,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$eMvQWNmk4AkN8ExiQiYA5eVPcpMZe/o68VCgTwsi3UXg.ru28.zn.,2025-2,JUNIN,HUANCAYO,SAN AGUSTIN,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$md29ZDFJ4tbK2c5qPRaniuCkezpNcE51nlgeMEn4.zuz8nq9eX9s6,2025-2,JUNIN,HUANCAYO,HUANCAN,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$UTCDFiK/g1ygGE0AaE.iROTrYwHsNuG3t/9pfCdJcmkbEr8h0Ri/G,2025-2,JUNIN,HUANCAYO,HUAYUCACHI,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$gEzhx3lRHbKSpvZx.umr/e.cRQOCPOSgdrXkKOg7evMKIOjLyTFYC,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,INGENIERÍA CIVIL,FEMENINO
20260527,$2b$12$Xe/nxKhHyVLTyJW8b69ZU.F/jWxt3xTYhwmrfz0dc2kzqzS6j2puO,2025-2,JUNIN,JUNIN,JUNIN,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$DUBr/GjRStyclmPWU02X6eXqMi6.lP7EIwm91fD4yAoyzaqM4N8XC,2025-2,AYACUCHO,LA MAR,LUIS CARRANZA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$Uks34jQCrT/RviQQZWzhrOoZKTTuxVfZw7tWrF3yg4wWCXsIxkuvK,2025-2,JUNIN,HUANCAYO,SAN AGUSTIN,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$UFP0QbjW00lVAP32bGIWi.aDmsEiSKPKhRb0x4XUcvgSI.huHS0h2,2025-2,JUNIN,HUANCAYO,CARHUACALLANGA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$UT831cRQFh/bhm9CoNIc6uR.YWMtqVxwlj405.Pqc5j/qbWlhHHPu,2025-2,JUNIN,JAUJA,ATAURA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$8X0q/vFocRK4Mit3pvMMD.4Y3zpZNZdyLgGNN3RvfYkBCnQc4JAvK,2025-2,JUNIN,HUANCAYO,EL TAMBO,PRIMEROS PUESTOS,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$JGlyYr6lbDvIUkpyqw7fiOXwg1DJuTLSqOY7eqpOowH9NX0XECMU6,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$arazkiVD7tQ1DRku1fVz.uGpSRa3Oz.jl/e2a9BLwqsLMgx4wJ9rm,2025-2,JUNIN,HUANCAYO,SAPALLANGA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$UOfuOvxT2uCRcF4yKN3YKuD.dq.J0OnVdzF49vDplHGBnp0qNCp6G,2025-2,JUNIN,CHUPACA,CHUPACA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$vIQ3QJa3KT2KgifvLDYJCesgEs4qfX8WefT4zDt7LUiuwG9c1e8j2,2025-2,HUANCAVELICA,CHURCAMPA,COSME,SEGUNDA CARRERA,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$BWH8EkkHDzwFUTQOOJeh5eVUAClMDMPh.7Loj1rBy30rBWeqsBtLm,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$8UAeARUQl6pIMaRaPMAICet5N2kI3iKRz4w8Z8wcu3GsRx8DkFRMG,2025-2,HUANCAVELICA,TAYACAJA,AHUAYCHA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$45lWJjy0vaqDn2szLkKraeRWSRClu5ywNr5s2lJfNBi3BaD3QHxSW,2025-2,LIMA,LIMA,SAN MIGUEL,NORMAL ORDINARIO,CIENCIAS DE LA COMUNICACIÓN,FEMENINO
20260527,$2b$12$v6kKjfzMC2q0EHU9s.2p4OoNLBkDQOsTcLND.a4CTnM6EPA2ffcfi,2025-2,JUNIN,HUANCAYO,SAN AGUSTIN,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$ZKnfBJrojLqa5vqtPMY1luQdANr4qRFmZOTawuQOtUD1m.VKHJ6SS,2025-2,JUNIN,HUANCAYO,SAPALLANGA,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$PC/rbxw3g.d/xDO.JhFlkOEX2rfBKqU4N76pCirOR4UiQNQ7VTgey,2025-2,JUNIN,CHUPACA,TRES DE DICIEMBRE,NORMAL ORDINARIO,INGENIERÍA CIVIL,FEMENINO
20260527,$2b$12$Y9QmJM8cHmJRHO8O9CVm4uSmAuzd1SErgIXcHPtruQmbvI4BZUl7i,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$VGn.GcMBNuh5BzQUtBqQI.REGTn2jzMPbvBrpzMu4uiOXL9T1Np6S,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$nx4Lnt0K0DhD43h/gGXHD.0Acq97c11DOXWLd5HC.kYTnqphYfUNW,2025-2,JUNIN,HUANCAYO,EL TAMBO,HIJO DE COMUNEROS,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$ZGNPvLP4CV6/U0xXCE8r7.PpBLPb5AjDKX2J3FVU/B2zilyRy7BWK,2025-2,HUANCAVELICA,ACOBAMBA,PAUCARA,NORMAL ORDINARIO,INGENIERÍA CIVIL,FEMENINO
20260527,$2b$12$/8cPFpz.s9QaqAPxdErT7e95g8puogcKVbPNONuMlohahfaeIhlRC,2025-2,JUNIN,HUANCAYO,PILCOMAYO,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$YAsNZ5IOHPaoBgZNak9PnOkfRzf21m//Op13o2tElUC7JvKzCm1D2,2025-2,HUANCAVELICA,HUANCAVELICA,ASCENSION,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$AIONd5oUENE4HR09AHoDaO8KGijMYCRX6PrGNCYfbYeRvSnwGKPwi,2025-2,JUNIN,YAULI,LA OROYA,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$4/7/j4bPtBgHhUPvT3L5I.yTpH8vJKGZEWY91hFfnN28g9fAqUPnG,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$dX3XYLOf4IvI2lFH6CUst.NAOQ2ksWLN.fPNlmIalsBzZLiG3drJy,2025-2,HUANCAVELICA,HUANCAVELICA,HUANDO,NORMAL ORDINARIO,INGENIERÍA CIVIL,MASCULINO
20260527,$2b$12$Bts/pTxH0pnS0NTuiVGU9e1wAv8YJ7.UAqHLvwLqIbdFUZJoTVorm,2025-2,JUNIN,CHUPACA,HUAMANCACA CHICO,CEPRE ADMISION,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$xL4dX7O9ldE6ULJFcOT9lu39G/sxIl43PnUYy2dbgKXi2.XBbuvjW,2025-2,JUNIN,HUANCAYO,HUANCAN,CEPRE ADMISION,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$1e276Rj3GzN6mo.4PYzfOeG68JwIi04uo2elmyYD3oQH5wlCM4ZcO,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$CxdivpXuLnu0hi.KmWmQiu6NMa.dYcD9oEET.b/U.iSMqfQqi8X9u,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$73pvrfN7P3P7T4T2h89s.OWMQAbzCvyLxfp89WaeCkP7mBcXPUo4S,2025-2,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,CEPRE ADMISION,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$DIb91Bbt9ABm4BM60ynCqOOaOrfUWWsrtu3jOkfNcfNZNESURIRY2,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$cziWmBoQxCum/2QHUlzgvOcfCD883lbGXcL5AMp3Al1HxPCoahIem,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$6HGz0FmDeuJlDOB0i4inIelYIxczqf0XB/CsJtGtvxvN30k.HGDkG,2025-2,JUNIN,HUANCAYO,HUANCAYO,CEPRE ADMISION,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$B7UPOncH.Zwllr1CsAR/0.vqXq.MeNAv0A90lKJFOMsCToSv5/t32,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,INGENIERÍA DE MINAS,MASCULINO
20260527,$2b$12$ezYBz/I7rgo/N9wj2DX36.fOh4Irii5otgc0y6lc.2nqYlO4qv2de,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,INGENIERÍA DE MINAS,MASCULINO
